Id,name,screen_name,location,description,url,entities,protected,followers_count,friends_count,listed_count,created_at,favourites_count,utc_offset,time_zone,geo_enabled,verified,statuses_count,lang,contributors_enabled,is_translator,is_translation_enabled,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_image_url,profile_image_url_https,profile_link_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,has_extended_profile,default_profile,default_profile_image,following,follow_request_sent,notifications,translator_type,withheld_in_countries,query_created_at,Label
152606632,🇮🇳Tanmay Kulkarni🇮🇳,Tanmaycoolkarni,"Bengaluru South, India",💻ML Engineer👷‍♂️ | 🛡⚔Defence Enthusiast⚔ | 🏏Cricket & 🎭Memes Lover | RoHitman Fan💪🏻| Parody |             RTs are not endorsements,,{'description': {'urls': []}},False,562,518,1,Sun Jun 06 11:51:19 +0000 2010,5710,,,True,False,7245,,False,False,False,642D8B,http://abs.twimg.com/images/themes/theme10/bg.gif,https://abs.twimg.com/images/themes/theme10/bg.gif,True,http://pbs.twimg.com/profile_images/1504432645807443979/KKLQk3kw_normal.jpg,https://pbs.twimg.com/profile_images/1504432645807443979/KKLQk3kw_normal.jpg,FF0000,65B0DA,7AC3EE,3D1957,True,True,False,False,False,False,False,none,[],Sun May 22 12:12:04 +0000 2022,🇮🇳Tanmay Kulkarni🇮🇳
401311957,John Karatsalos,jkarats,"Athens,Greece",,,{'description': {'urls': []}},False,220,988,5,Sun Oct 30 11:00:01 +0000 2011,10051,,,True,False,9075,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1613659240/seagull_normal.JPG,https://pbs.twimg.com/profile_images/1613659240/seagull_normal.JPG,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],Sun May 22 12:11:45 +0000 2022,John Karatsalos
1136372598344998913,Bela Núñez,NunezBela,,,,{'description': {'urls': []}},False,1671,1443,1,Wed Jun 05 20:41:55 +0000 2019,49479,,,False,False,52150,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1384124051203911697/frD73oFW_normal.jpg,https://pbs.twimg.com/profile_images/1384124051203911697/frD73oFW_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],Sun May 22 12:11:41 +0000 2022,Bela Núñez
2322151115,bobii,bobii19,,,,{'description': {'urls': []}},False,70,534,3,Mon Feb 03 16:22:51 +0000 2014,47555,,,False,False,5672,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/466622638857928704/qlYXqizD_normal.jpeg,https://pbs.twimg.com/profile_images/466622638857928704/qlYXqizD_normal.jpeg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],Sun May 22 12:11:40 +0000 2022,bobii
738516804,Azmani Mouhieddine,AzmaniMouhieddi,"Marrakech, Maroc ","-- Scientia potentia est -- 

 Mastodon : https://t.co/12tJuRDMdb

 #Defense #Armement #Warfare  #Military #Consciousness 
 #CarlJung #Science",,"{'description': {'urls': [{'url': 'https://t.co/12tJuRDMdb', 'expanded_url': 'http://mastodon.online/@Azmani', 'display_url': 'mastodon.online/@Azmani', 'indices': [42, 65]}]}}",False,1480,4952,135,Sun Aug 05 12:38:04 +0000 2012,34939,,,False,False,66064,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/740705946121297920/AhHgvXCV_normal.jpg,https://pbs.twimg.com/profile_images/740705946121297920/AhHgvXCV_normal.jpg,B8860B,000000,000000,000000,False,False,False,False,False,False,False,none,[],Sun May 22 12:11:40 +0000 2022,Azmani Mouhieddine
1158395682300059649,BREAKNIEUWS 1,breaknieuws,,"The Situation in World. BREAKNEWS, politiek, countrymusic , politics ,outlaw countrymusic, DRONES, WW2, ....  Geen reactie meer op links,
ook niet meer via DM.",https://t.co/0675LigDN2,"{'url': {'urls': [{'url': 'https://t.co/0675LigDN2', 'expanded_url': 'https://gettr.com/user/breaknieuws', 'display_url': 'gettr.com/user/breaknieu…', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,2366,1484,3,Mon Aug 05 15:13:47 +0000 2019,39494,,,False,False,114994,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1177968084054953985/TIldcpbF_normal.jpg,https://pbs.twimg.com/profile_images/1177968084054953985/TIldcpbF_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],Sun May 22 12:11:35 +0000 2022,BREAKNIEUWS 1
2726400598,GragorUA,grdrmn,,,,{'description': {'urls': []}},False,150,52,0,Sun Jul 27 14:48:26 +0000 2014,56972,,,False,False,83787,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/887709853371826176/PdterczZ_normal.jpg,https://pbs.twimg.com/profile_images/887709853371826176/PdterczZ_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],Sun May 22 12:11:28 +0000 2022,GragorUA
1372309379085701120,!! шай люк сітуація сюр 🇺🇦,weirdbraindead,київ! ріна! 19,росія іди нахуй,,{'description': {'urls': []}},False,331,174,13,Wed Mar 17 22:11:20 +0000 2021,43733,,,False,False,12108,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1523688271947182082/RRcbY5k6_normal.jpg,https://pbs.twimg.com/profile_images/1523688271947182082/RRcbY5k6_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],Sun May 22 12:11:26 +0000 2022,!! шай люк сітуація сюр 🇺🇦
1127608334666870786,lychee vibes,LycheeVibes,,"A speech therapist who sometimes likes to draw in her free time.
Support Ukraine as much as you possibly can!",https://t.co/deJHZWgZgS,"{'url': {'urls': [{'url': 'https://t.co/deJHZWgZgS', 'expanded_url': 'https://www.comebackalive.in.ua/', 'display_url': 'comebackalive.in.ua', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,17,251,0,Sun May 12 16:15:51 +0000 2019,72366,,,False,False,2435,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1391320047558275075/ew9-Yu-N_normal.jpg,https://pbs.twimg.com/profile_images/1391320047558275075/ew9-Yu-N_normal.jpg,E81C4F,000000,000000,000000,False,True,False,False,False,False,False,none,[],Sun May 22 12:11:16 +0000 2022,lychee vibes
279511076,MEXODOX,MEXODOX,,"💯 #IFBAP Conservative: Trump Won, Law & Order Small Gov Family Responsibility hard Work Merit Excellence Economy Defence Tradition Culture Civilisation",,{'description': {'urls': []}},False,7650,8413,28,Sat Apr 09 12:17:32 +0000 2011,7232,,,False,False,19504,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1335212530818560003/YKzTywpy_normal.jpg,https://pbs.twimg.com/profile_images/1335212530818560003/YKzTywpy_normal.jpg,3B94D9,000000,000000,000000,True,False,False,False,False,False,False,none,[],Sun May 22 12:11:09 +0000 2022,MEXODOX
2405332228,Jadranka,jadranka1912,,,,{'description': {'urls': []}},False,52,47,10,Wed Mar 12 17:18:49 +0000 2014,7019,,,False,False,10893,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/682148643864973312/ZP7JpBVu_normal.jpg,https://pbs.twimg.com/profile_images/682148643864973312/ZP7JpBVu_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],Sun May 22 11:54:11 +0000 2022,Jadranka
5726422,urbanstar,urbanstar,Teheran,,,{'description': {'urls': []}},False,93,1796,2,Wed May 02 23:25:35 +0000 2007,8526,,,True,False,5794,,False,False,False,0099B9,http://abs.twimg.com/images/themes/theme4/bg.gif,https://abs.twimg.com/images/themes/theme4/bg.gif,False,http://pbs.twimg.com/profile_images/109151829/Bild026_normal.jpg,https://pbs.twimg.com/profile_images/109151829/Bild026_normal.jpg,0099B9,5ED4DC,95E8EC,3C3940,True,False,False,False,False,False,False,none,[],Sun May 22 12:10:58 +0000 2022,urbanstar
2249914379,HashLi 🆉,Hash_Li7,Global South,🇨🇳🇷🇺🇮🇳,,{'description': {'urls': []}},False,35,773,0,Sun Dec 29 11:59:58 +0000 2013,31810,,,False,False,960,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1493867793665896449/K4-spsAb_normal.jpg,https://pbs.twimg.com/profile_images/1493867793665896449/K4-spsAb_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],Sun May 22 12:10:56 +0000 2022,HashLi 🆉
1434035867966840838,Memoria Spaces,MemoriaSpaces87,,Truth in the current era of disinformation.,,{'description': {'urls': []}},False,178,86,1,Sat Sep 04 06:10:02 +0000 2021,41876,,,False,False,35940,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1443944401579831298/Fc7HOC5q_normal.jpg,https://pbs.twimg.com/profile_images/1443944401579831298/Fc7HOC5q_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],Sun May 22 12:10:56 +0000 2022,Memoria Spaces
1253329399627177984,Serbian Warrior 1389 🇷🇸 #IStandWithRussia,Idelija2,United States,,,{'description': {'urls': []}},False,133,107,8,Thu Apr 23 14:26:38 +0000 2020,2837,,,False,False,13901,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1518053530581491713/_xs0iy7Z_normal.jpg,https://pbs.twimg.com/profile_images/1518053530581491713/_xs0iy7Z_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],Sun May 22 11:46:03 +0000 2022,Serbian Warrior 1389 🇷🇸 #IStandWithRussia
1272883170,luisnunosantosbrito,luisnbrito96,"Sintra, Portugal","Music,aeronautics ... / Lisbon 1969",https://t.co/2mz4sFitBY,"{'url': {'urls': [{'url': 'https://t.co/2mz4sFitBY', 'expanded_url': 'https://twitter.com', 'display_url': 'twitter.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,1212,531,499,Sat Mar 16 17:43:42 +0000 2013,335712,,,True,False,239932,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/944860820793692160/XfxZZwea_normal.jpg,https://pbs.twimg.com/profile_images/944860820793692160/XfxZZwea_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],Sun May 22 12:10:43 +0000 2022,luisnunosantosbrito
363569710,Jan Pieklo,JanPieklo,"Krakow, Poland","Expert - Eastern European and Western Balkans affairs, writer, former Polish ambassador to Kyiv",,{'description': {'urls': []}},False,2598,1280,43,Sun Aug 28 09:19:48 +0000 2011,30128,,,False,False,15669,,False,False,False,ACDED6,http://abs.twimg.com/images/themes/theme18/bg.gif,https://abs.twimg.com/images/themes/theme18/bg.gif,False,http://pbs.twimg.com/profile_images/1145293005076795392/IxnE_OGn_normal.png,https://pbs.twimg.com/profile_images/1145293005076795392/IxnE_OGn_normal.png,038543,EEEEEE,F6F6F6,333333,True,False,False,False,False,False,False,none,[],Sun May 22 12:10:42 +0000 2022,Jan Pieklo
1498227098326077448,Marketp,Ashiofa,,Futures markets,,{'description': {'urls': []}},False,7,74,0,Mon Feb 28 09:22:47 +0000 2022,3934,,,False,False,105,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1498227337992757251/FbJjiUWk_normal.jpg,https://pbs.twimg.com/profile_images/1498227337992757251/FbJjiUWk_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],Sun May 22 12:10:36 +0000 2022,Marketp
1491682580764188673,Karongwe J.S 🐟 🇮🇨,JKarongwe,,,,{'description': {'urls': []}},False,66,205,0,Thu Feb 10 07:57:32 +0000 2022,15170,,,False,False,5614,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1491688631534292992/SCm-zkTi_normal.jpg,https://pbs.twimg.com/profile_images/1491688631534292992/SCm-zkTi_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],Sun May 22 12:10:31 +0000 2022,Karongwe J.S 🐟 🇮🇨
2176116859,Polar News,_PolarNews_,USA,Channel Help https://t.co/x4wxzb9Je6,,"{'description': {'urls': [{'url': 'https://t.co/x4wxzb9Je6', 'expanded_url': 'https://donate.stream/donatepolarnews', 'display_url': 'donate.stream/donatepolarnews', 'indices': [13, 36]}]}}",False,26,0,4,Tue Nov 05 13:47:40 +0000 2013,237,,,False,False,380,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1517417653882830848/Rl81hed8_normal.jpg,https://pbs.twimg.com/profile_images/1517417653882830848/Rl81hed8_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],Sun May 22 11:59:20 +0000 2022,Polar News
615300515,𝔐𝔞𝔫𝔦𝔱𝔬𝔲𝔖𝔱𝔲𝔩𝔱𝔲𝔰,ManitouStultus,Canada,"love my family, love my job and love people who makes me laugh, cant be better then that",https://t.co/ruBR7fDfFl,"{'url': {'urls': [{'url': 'https://t.co/ruBR7fDfFl', 'expanded_url': 'https://en.wikipedia.org/wiki/Anti-Polish_sentiment', 'display_url': 'en.wikipedia.org/wiki/Anti-Poli…', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,584,759,6,Fri Jun 22 16:08:43 +0000 2012,70202,,,False,False,124755,,False,False,False,642D8B,http://abs.twimg.com/images/themes/theme10/bg.gif,https://abs.twimg.com/images/themes/theme10/bg.gif,True,http://pbs.twimg.com/profile_images/1139296949088247808/sRvD55Pa_normal.png,https://pbs.twimg.com/profile_images/1139296949088247808/sRvD55Pa_normal.png,FF0000,65B0DA,7AC3EE,3D1957,True,False,False,False,False,False,False,none,[],Sun May 22 12:10:16 +0000 2022,𝔐𝔞𝔫𝔦𝔱𝔬𝔲𝔖𝔱𝔲𝔩𝔱𝔲𝔰
1327417496794697728,Mimi,Mimi95225930,Austria,"Human. Born, living, loving. Like anyone anywhere on this frail little planet called Earth.",,{'description': {'urls': []}},False,99,57,2,Sat Nov 14 01:06:18 +0000 2020,25815,,,False,False,12671,,False,False,False,F5F8FA,,,False,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,True,False,False,False,none,[],Sun May 22 12:09:58 +0000 2022,Mimi
1032115812168085505,Axweso,YMmary1,Tanzania,God fearing man || Bright & Creative Man. Masharubu,,{'description': {'urls': []}},False,90,360,0,Wed Aug 22 04:02:40 +0000 2018,4321,,,False,False,3627,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1521422289492979713/L3889oc8_normal.jpg,https://pbs.twimg.com/profile_images/1521422289492979713/L3889oc8_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],Sun May 22 12:09:36 +0000 2022,Axweso
133175107,ГАЗЕНВАГЕН™ 🇺🇦 🇮🇴,mailmovile,Кокосовые острова - Килинг  🇵,Зело@🐸 • 💩🇷🇺💩 • БАН,https://t.co/AylIIcBYk3,"{'url': {'urls': [{'url': 'https://t.co/AylIIcBYk3', 'expanded_url': 'http://maydan-news.blogspot.ca/', 'display_url': 'maydan-news.blogspot.ca', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,923,922,4,Thu Apr 15 05:47:46 +0000 2010,97900,,,False,False,123525,,False,False,False,131516,http://abs.twimg.com/images/themes/theme4/bg.gif,https://abs.twimg.com/images/themes/theme4/bg.gif,True,http://pbs.twimg.com/profile_images/1115451270167449606/pikrs2QG_normal.png,https://pbs.twimg.com/profile_images/1115451270167449606/pikrs2QG_normal.png,806817,1B1B1B,292929,C40E5D,True,False,False,False,False,False,False,none,[],Sun May 22 12:09:32 +0000 2022,ГАЗЕНВАГЕН™ 🇺🇦 🇮🇴
1506936520661417987,K Boz,KBoz3,,,,{'description': {'urls': []}},False,71,85,8,Thu Mar 24 10:10:59 +0000 2022,1262,,,False,False,1910,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1506936607449956352/c3axQQiQ_normal.png,https://pbs.twimg.com/profile_images/1506936607449956352/c3axQQiQ_normal.png,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],Sun May 22 12:09:31 +0000 2022,K Boz
2551382658,ソラ,tenshanm100,,"スポーツ全般大好きです。
今はアメフトとプレミアリーグに夢中。
最近セール・シャークス🦈とスヌーカーに興味あり🌈
赤い悪魔とポルトガル代表が今もこれから先もずっとずっと大好き✨",,{'description': {'urls': []}},False,115,222,5,Sat Jun 07 02:18:55 +0000 2014,26236,,,False,False,114377,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1230157564244967429/xzWaoo94_normal.jpg,https://pbs.twimg.com/profile_images/1230157564244967429/xzWaoo94_normal.jpg,60D180,C0DEED,DDEEF6,333333,True,False,False,False,False,False,False,none,[],Sun May 22 11:45:50 +0000 2022,ソラ
1041594044445614082,Fırat,diskoanksiyetex,Türkiye,,,{'description': {'urls': []}},False,12,108,0,Mon Sep 17 07:45:46 +0000 2018,17226,,,False,False,505,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1399366142330814466/u3Y0A6qO_normal.jpg,https://pbs.twimg.com/profile_images/1399366142330814466/u3Y0A6qO_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],Sun May 22 12:09:17 +0000 2022,Fırat
1085912953466048512,Nico #FermateGiggino,RisatoNicola,,Quelli che ballavano erano visti come pazzi da quelli che non sentivano la musica. (Friedrich Nietzsche),,{'description': {'urls': []}},False,734,152,2,Thu Jan 17 14:53:18 +0000 2019,55953,,,False,False,70882,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1421510861168992268/iq9v63Ue_normal.jpg,https://pbs.twimg.com/profile_images/1421510861168992268/iq9v63Ue_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],Sun May 22 12:09:16 +0000 2022,Nico #FermateGiggino
1200487076006891520,ГАЗЕНВАГЕН™ 🇺🇦 🇮🇴,GAZENVAGEN1,"Майдан Незалежності, Київ",Зело@бы • Свинособаки • БАН™,https://t.co/HPpnc68HlG,"{'url': {'urls': [{'url': 'https://t.co/HPpnc68HlG', 'expanded_url': 'https://infoua.blogspot.gr/', 'display_url': 'infoua.blogspot.gr', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,216,234,1,Fri Nov 29 18:50:15 +0000 2019,52366,,,False,False,42106,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1200487722131107843/zKp6l_M-_normal.png,https://pbs.twimg.com/profile_images/1200487722131107843/zKp6l_M-_normal.png,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],Sun May 22 12:09:10 +0000 2022,ГАЗЕНВАГЕН™ 🇺🇦 🇮🇴
251542906,legurina,legurina,Россия Москва Крым Гурзуф ,"ЛиберРвоте,ДерьмоКратам, кастрюляголовым и унылому г@вну без чувства юмора и сорказма ВХОД СТРОГО ЗАПРЕЩЁН!Управляю вселенной не привлекая внимания санитаров.😉",,{'description': {'urls': []}},False,1595,1527,2,Sun Feb 13 10:35:09 +0000 2011,212036,,,False,False,27610,,False,False,False,B2DFDA,http://abs.twimg.com/images/themes/theme13/bg.gif,https://abs.twimg.com/images/themes/theme13/bg.gif,True,http://pbs.twimg.com/profile_images/1524069880869359620/Nw-rscqg_normal.jpg,https://pbs.twimg.com/profile_images/1524069880869359620/Nw-rscqg_normal.jpg,1632E3,000000,FFFFFF,333333,True,False,False,False,False,False,False,none,[],Sun May 22 12:09:10 +0000 2022,legurina
1122614814398918657,Ali Alsaç 🇹🇷🇦🇿,caslaila1,"İstanbul, Türkiye","Hüzün, devrimin matematiğinin bittiği yerden sonraki duygulardır.",,{'description': {'urls': []}},False,878,2039,0,Sun Apr 28 21:33:23 +0000 2019,121731,,,False,False,20972,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1505334232914219016/nCzGNj4Z_normal.jpg,https://pbs.twimg.com/profile_images/1505334232914219016/nCzGNj4Z_normal.jpg,1B95E0,000000,000000,000000,False,True,False,False,False,False,False,none,[],Sun May 22 12:08:55 +0000 2022,Ali Alsaç 🇹🇷🇦🇿
1446883966670225412,viking wage,jvw567,,just a gigolo,,{'description': {'urls': []}},False,190,370,1,Sat Oct 09 17:03:56 +0000 2021,4767,,,False,False,16227,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1446885103985209346/g3tsIZS-_normal.jpg,https://pbs.twimg.com/profile_images/1446885103985209346/g3tsIZS-_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],Sun May 22 12:08:48 +0000 2022,viking wage
21956019,Phil Leigh,Phil140,"Bluffton, SC",,,{'description': {'urls': []}},False,28,127,1,Thu Feb 26 02:02:23 +0000 2009,15828,,,True,False,8433,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1096404285208825857/G2YVXvS6_normal.jpg,https://pbs.twimg.com/profile_images/1096404285208825857/G2YVXvS6_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],Sun May 22 12:08:38 +0000 2022,Phil Leigh
1493699510077435912,Stefania,UAStefania,,,,{'description': {'urls': []}},False,13,103,0,Tue Feb 15 21:31:43 +0000 2022,881,,,False,False,345,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1509890115849670664/LQ2pEtM0_normal.jpg,https://pbs.twimg.com/profile_images/1509890115849670664/LQ2pEtM0_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],Sun May 22 12:08:32 +0000 2022,Stefania
1198369136746860544,bolivia libre,bolivia73269891,,,,{'description': {'urls': []}},False,212,202,0,Sat Nov 23 22:34:42 +0000 2019,54887,,,False,False,15637,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1198445515249197056/QVP1jRss_normal.jpg,https://pbs.twimg.com/profile_images/1198445515249197056/QVP1jRss_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],Sun May 22 12:08:27 +0000 2022,bolivia libre
966347094,Der Russe ist schuld ☭,5y5t3m_3rr0r,GDR,,,{'description': {'urls': []}},False,2782,4964,80,Fri Nov 23 15:52:52 +0000 2012,36819,,,False,False,139572,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1069966905753128966/G4SLIqdA_normal.jpg,https://pbs.twimg.com/profile_images/1069966905753128966/G4SLIqdA_normal.jpg,0084B4,000000,000000,000000,True,False,False,False,False,False,False,none,[],Sun May 22 12:08:27 +0000 2022,Der Russe ist schuld ☭
884051815,De Traverse,Mont_Cervin4478,Le moment présent,"El futuro se detiene en julio de 1936 en Barcelona... George Orwell, Hommage à la Catalogne",https://t.co/I3cfZGBtqK,"{'url': {'urls': [{'url': 'https://t.co/I3cfZGBtqK', 'expanded_url': 'https://youtu.be/F8RUlhStBJE', 'display_url': 'youtu.be/F8RUlhStBJE', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,443,2502,39,Tue Oct 16 08:57:08 +0000 2012,21775,,,False,False,64685,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/921409865456766979/UPKuA522_normal.jpg,https://pbs.twimg.com/profile_images/921409865456766979/UPKuA522_normal.jpg,E81C4F,C0DEED,DDEEF6,333333,True,False,False,False,False,False,False,none,[],Sun May 22 12:07:53 +0000 2022,De Traverse
1512203147527217154,Katyusha Ζ,Katyusha_56,world ,Η απέναντι  όχθη της ιστορικής μνήμης.,,{'description': {'urls': []}},False,496,479,4,Thu Apr 07 22:58:48 +0000 2022,1488,,,False,False,2285,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1518528321558138882/d_yHTJoG_normal.jpg,https://pbs.twimg.com/profile_images/1518528321558138882/d_yHTJoG_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],Sun May 22 12:07:50 +0000 2022,Katyusha Ζ
1267492627596881921,Sal996R 🇮🇹 🇺🇦,Sal996R,Italy,"Information security expert, real fast motorcycles, italian classic cars, classic and modern art",,{'description': {'urls': []}},False,26,207,1,Mon Jun 01 16:28:23 +0000 2020,6363,,,False,False,4812,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1317547403680034816/_a8eGp4U_normal.jpg,https://pbs.twimg.com/profile_images/1317547403680034816/_a8eGp4U_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],Sun May 22 12:04:46 +0000 2022,Sal996R 🇮🇹 🇺🇦
1521804651364028416,Кот,Kot63178172,,,,{'description': {'urls': []}},False,1,3,0,Wed May 04 10:51:39 +0000 2022,2,,,False,False,245,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1521805332972027906/BX0KoT5w_normal.jpg,https://pbs.twimg.com/profile_images/1521805332972027906/BX0KoT5w_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],Sun May 22 12:07:08 +0000 2022,Кот
141712368,INDUBITABLY B3ARDO™️,timmykins69,Quénia 🇰🇪,#MentallyChallenged #WickedInsomniac #Zero #UglyAndBroke #SadderSoul #BrokenFind #PerpetualBeginner #HandleWithPremium🎧 #CFC,,{'description': {'urls': []}},False,1103,3676,9,Sat May 08 20:40:03 +0000 2010,424,,,True,False,80543,,False,False,False,131516,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,True,http://pbs.twimg.com/profile_images/1487488063408377857/tA3xXBqv_normal.jpg,https://pbs.twimg.com/profile_images/1487488063408377857/tA3xXBqv_normal.jpg,1B95E0,EEEEEE,EFEFEF,333333,False,True,False,False,False,False,False,none,[],Sun May 22 12:06:58 +0000 2022,INDUBITABLY B3ARDO™️
